name,type1,type2,abilities,attack,defense,hp,sp_attack,sp_defense,speed,generation,pokedex_number,2016-11,2016-12,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06
Frillish,water,ghost,"['Water Absorb', 'Cursed Body', 'Damp']",40,50,55,65,85,40,5,592,6e-05,,0.00127,0.00167,0.00296,0.00318,0.00896,0.003,0.0048,0.00156,0.00201,0.0015,0.00259,0.00291,0.00309,0.00207,0.00274,0.00178,0.00256,0.00136,0.00185,0.00259,0.00289,0.00176,0.00319,0.00144,0.00201,0.003,0.00217,0.00227,0.00194,0.00085,0.00239,0.00104,0.0019,0.00156,0.00976,0.00466,0.00977,0.00662,0.00365,0.00446,0.02966,0.01344,0.00315,0.00332,0.00321,0.00634,0.00296,0.00452,0.00405,0.00167,0.00191,0.00352,0.00017,0.0057,0.00296,0.00482,0.00499,0.00253,0.00835,,0.00408,0.00533,0.00358,0.00369,0.00489,0.00018,0.00253,0.00229,0.00641,0.00022,0.00203,0.00241,0.00566,0.00582,0.00368,0.00547,0.00247
Jellicent,water,ghost,"['Water Absorb', 'Cursed Body', 'Damp']",60,70,100,85,105,60,5,593,0.02161,,0.30851,0.37717,0.37192,0.2559,0.31107,0.27595,0.27304,0.29965,0.26976,0.2366,0.28277,0.27717,0.31329,0.3301,0.31611,0.28141,0.28272,0.27265,0.24995,0.26367,0.27371,0.24318,0.24757,0.26202,0.24739,0.25466,0.25185,0.2128,0.23202,0.25676,0.24551,0.27076,0.27517,0.2671,0.31432,0.38141,0.36349,0.36446,0.37111,0.27447,0.3085,0.30523,0.32132,0.39102,0.36149,0.27742,0.3299,0.29226,0.37134,0.34928,0.32528,0.30732,0.3031,0.2813,0.28196,0.31752,0.30553,0.18982,0.32119,0.24415,0.28743,0.30875,0.27382,0.32228,0.26454,0.2402,0.29696,0.29766,0.28172,0.34062,0.28591,0.28691,0.42095,0.27166,0.23559,0.25952,0.36626
Alomomola,water,,"['Healer', 'Hydration', 'Regenerator']",75,80,165,40,45,65,5,594,0.53757,0.73153,0.5653,0.50101,0.60113,0.58368,0.54888,0.63774,0.69427,0.58528,0.51229,0.67736,0.58562,0.64614,0.60285,0.62864,0.67465,0.62854,0.57604,0.50436,0.57129,0.5135,0.56065,0.51417,0.47379,0.52091,0.67213,0.57381,0.56133,0.50976,0.45116,0.4997,0.49015,0.51478,0.63082,0.57001,0.47169,0.59444,0.5907,0.55223,0.57141,0.55541,0.52425,0.54781,0.55206,0.66816,0.59893,0.66054,0.66307,0.80097,0.72548,0.73648,0.7049,0.79674,0.74948,0.68877,0.66824,0.63271,0.61462,0.64367,0.83555,0.84515,0.77856,0.8265,0.94633,0.59441,0.51714,0.6894,0.65876,0.57333,0.56344,0.64623,0.54997,0.48211,0.74864,0.5915,0.6868,0.68175,0.63494
Joltik,bug,electric,"['Compoundeyes', 'Unnerve', 'Swarm']",47,50,50,57,50,65,5,595,,,0.00202,0.00193,0.00121,0.00274,0.00211,0.00079,0.00123,0.00106,0.00129,0.00112,0.00106,0.00174,0.0017,0.00479,0.00152,0.00276,0.00073,0.00104,0.00144,0.0008,0.00129,0.00165,0.00207,0.00117,0.00214,0.00142,0.00103,0.00118,0.00244,0.00242,0.00158,0.00357,0.00187,0.00148,0.00176,0.00267,0.00382,0.00545,0.00229,0.00162,0.00146,0.00122,0.00045,0.00577,0.00038,0.00133,0.00118,0.0026,0.00173,0.00206,0.00338,0.00382,0.00348,0.00277,0.00089,0.00116,0.00178,0.00408,0.00209,0.00105,,0.0019,0.0004,0.00039,0.00254,0.00053,0.00202,0.00344,0.00075,0.00131,0.00076,0.0008,0.00333,0.00305,0.00473,0.00082,0.00247
Galvantula,bug,electric,"['Compoundeyes', 'Unnerve', 'Swarm']",77,60,70,97,60,108,5,596,0.16774,,1.39987,1.43554,1.66811,1.64842,1.6067,1.58812,1.61625,1.65233,1.77395,1.54766,1.33563,1.32497,1.38896,1.56186,1.53926,1.49228,1.54355,1.42869,1.37394,1.40736,1.38622,1.33388,1.25042,1.28406,1.27201,1.40117,1.39316,1.49564,1.36136,1.31451,1.28457,1.40829,1.46688,1.51914,1.80714,1.78354,1.95379,1.65283,1.76833,1.58626,1.56808,1.46739,1.51029,1.40228,1.64618,1.82403,1.92022,1.7928,1.80453,1.72817,1.84317,1.79531,1.72024,2.10814,1.75381,1.72874,2.14458,2.6623,2.63843,2.47711,2.63942,2.62377,2.33511,2.34771,1.87326,1.81776,2.09519,2.22452,1.90925,2.3165,2.33253,2.0727,1.77603,1.98994,2.07537,1.77016,2.00642
Ferroseed,grass,steel,['Iron Barbs'],50,91,44,24,86,10,5,597,0.0004,,0.00891,0.01689,0.01859,0.00892,0.01107,0.01431,0.01241,0.01508,0.021,0.01868,0.01859,0.02228,0.01887,0.02751,0.02898,0.02421,0.02565,0.0178,0.01802,0.01758,0.04264,0.02156,0.01373,0.01521,0.01286,0.02394,0.02211,0.01779,0.0193,0.01853,0.02498,0.03093,0.0283,0.03569,0.03239,0.03743,0.05389,0.05868,0.0282,0.03371,0.02769,0.01522,0.02884,0.02715,0.02373,0.04083,0.0225,0.02942,0.04871,0.0248,0.01953,0.02829,0.01863,0.03826,0.04551,0.03089,0.0196,0.02215,0.02235,0.01791,0.03177,0.01009,0.02088,0.01983,0.03734,0.02734,0.04902,0.02409,0.01245,0.02581,0.01423,0.01984,0.0313,0.00914,0.00919,0.00219,0.0071
Ferrothorn,grass,steel,"['Iron Barbs', 'Anticipation']",94,131,74,54,116,20,5,598,1.09693,,11.01122,11.79928,13.00421,12.2367,12.98261,13.24055,13.37703,14.38709,13.84352,13.45779,13.39929,13.88448,14.59978,14.94594,14.59419,14.35804,14.78318,15.64466,15.90194,15.26649,14.46863,14.2785,15.07479,16.14364,16.28398,15.72058,15.98687,16.0951,16.44149,16.8326,17.08828,16.11354,15.37759,16.04671,16.34093,15.94705,14.13757,14.59726,15.70167,15.34655,15.40208,15.02826,15.15965,14.17008,14.35896,14.1624,15.11729,14.67556,14.5727,14.11023,15.00937,14.13909,13.91879,14.38727,14.66041,14.10738,14.32351,14.27844,13.898,13.8886,14.84115,15.58142,16.53549,17.90894,17.28828,17.66141,17.90406,16.55617,16.21077,15.89129,17.06499,17.13608,17.12391,16.17735,15.8292,16.38372,17.10756
Klink,steel,,"['Plus', 'Minus', 'Clear Body']",55,70,40,45,60,30,5,599,0.00011,3e-05,0.00033,0.00095,0.00051,0.00044,0.00052,0.00036,0.00018,0.00022,0.00046,0.00045,0.00031,0.00056,0.00011,0.00111,0.00091,0.00093,0.00081,0.00027,0.00079,0.00021,0.00026,0.00048,0.00048,0.00019,0.00084,0.00052,0.00038,0.0006,0.00054,0.00054,0.0002,0.00098,0.00102,0.00034,0.00021,0.00044,0.0013,0.00017,0.00042,0.00016,0.00042,0.00011,0.00158,,0.00013,0.00029,0.0003,,0.00116,0.00039,,,0.00087,,,0.00249,0.00018,0.00019,0.00104,0.00021,0.00043,0.00057,,0.00058,0.0088,0.00123,,,0.00094,,,,0.01032,,0.00053,0.00109,
Klang,steel,,"['Plus', 'Minus', 'Clear Body']",80,95,60,70,85,50,5,600,0.00085,0.00134,0.00239,0.00492,0.00366,0.00331,0.00412,0.00601,0.00754,0.00573,0.00625,0.00416,0.00438,0.0036,0.00542,0.00451,0.00296,0.0038,0.00488,0.0043,0.00168,0.00386,0.00197,0.00259,0.00338,0.00422,0.00446,0.00592,0.00393,0.00494,0.00283,0.00334,0.00367,0.00494,0.00509,0.0033,0.00052,0.00689,0.01126,0.00235,0.00442,0.006,0.005,0.00467,0.00394,0.0016,0.00115,0.00251,0.00562,0.00219,0.00607,0.00565,0.00499,0.00734,0.00313,0.00374,0.00547,,0.00695,0.00408,0.00042,0.0158,0.00215,0.00971,0.00239,0.00078,0.00176,0.00247,0.01112,0.00707,0.00735,0.00328,0.00229,0.00107,,0.01302,0.00289,0.00273,0.00031
Klinklang,steel,,"['Plus', 'Minus', 'Clear Body']",100,115,60,70,85,90,5,601,0.0649,0.14349,0.09426,0.08076,0.09053,0.08271,0.07212,0.07914,0.09129,0.0945,0.08624,0.06754,0.08727,0.09986,0.11199,0.12086,0.1058,0.09804,0.1014,0.07646,0.08155,0.09589,0.09111,0.08912,0.07963,0.06462,0.07742,0.07817,0.08561,0.0891,0.09662,0.12793,0.10696,0.11346,0.11531,0.11213,0.13173,0.13417,0.19668,0.14485,0.11561,0.1141,0.10543,0.09119,0.12033,0.12125,0.11122,0.16569,0.13779,0.09892,0.09063,0.07813,0.15816,0.12706,0.08426,0.1164,0.09206,0.12687,0.10048,0.0783,0.08646,0.1127,0.10024,0.16161,0.07377,0.05307,0.07136,0.09859,0.07748,0.09501,0.06902,0.0676,0.07319,0.10806,0.13354,0.03655,0.06382,0.10911,0.07597
Tynamo,electric,,['Levitate'],55,40,35,45,40,60,5,602,6e-05,0.0001,0.00084,0.00121,0.00165,0.00194,0.00133,0.00212,0.00047,0.00056,0.00069,0.0005,0.00075,0.00132,0.00042,0.00057,0.0005,0.00072,0.00089,0.00117,0.00062,0.00018,0.00037,0.00067,0.00126,0.00022,0.0005,0.00097,0.00057,0.00098,0.00071,0.00092,0.00054,0.00062,0.0009,0.00057,0.00073,0.00078,0.00065,0.00034,0.00025,0.00194,0.00073,0.00022,0.00169,0.00049,0.00128,0.00192,0.00074,0.00082,0.00043,0.00051,0.00147,0.00153,0.00139,0.0026,0.00074,0.00116,,0.00039,0.00084,0.00084,0.00021,0.00057,,0.00039,0.0002,0.003,0.00034,,0.00094,,,,,0.00111,0.00105,,
Eelektrik,electric,,['Levitate'],85,70,65,75,70,40,5,603,0.00142,0.00147,0.00727,0.00717,0.01259,0.00565,0.00867,0.00496,0.00431,0.00228,0.00363,0.0065,0.00417,0.00301,0.01087,0.01246,0.00667,0.00816,0.00442,0.00284,0.00298,0.00443,0.00223,0.00398,0.00436,0.00106,0.00279,0.00587,0.00322,0.00443,0.00733,0.0095,0.01152,0.00551,0.00673,0.00467,0.00363,0.00244,0.00633,0.00369,0.00017,0.00211,0.0026,0.00078,0.00169,0.00283,0.00154,0.01297,0.00903,0.00383,0.00145,0.00424,0.00367,0.00764,0.00383,0.00065,0.00133,0.00183,0.01015,0.00155,0.00271,0.00063,0.00279,0.00057,0.00119,0.00272,,0.00265,0.00084,0.00096,0.0017,0.007,0.0089,0.02065,0.01099,0.00083,0.00368,0.00055,0.0034
Eelektross,electric,,['Levitate'],115,80,85,105,80,50,5,604,0.31199,0.62923,0.59681,0.54801,0.53479,0.50866,0.51372,0.47124,0.45164,0.47486,0.45011,0.37703,0.36896,0.46516,0.46342,0.47249,0.53964,0.533,0.46299,0.44507,0.42718,0.4371,0.40676,0.42276,0.41007,0.41809,0.4669,0.464,0.43132,0.41481,0.3932,0.4045,0.4243,0.43956,0.43983,0.47747,0.73255,0.64875,0.65567,0.63069,0.61405,0.61724,0.52176,0.55337,0.60941,0.47787,0.47565,0.54865,0.7014,0.60791,0.61577,0.66246,0.73119,0.71525,0.55136,0.72002,0.54042,0.56562,0.51682,0.49562,0.54819,0.4211,0.45915,0.45436,0.44344,0.33161,0.4012,0.34355,0.40913,0.38082,0.5195,0.51782,0.52354,0.37486,0.40529,0.50593,0.38293,0.46708,0.42031
Elgyem,psychic,,"['Telepathy', 'Synchronize', 'Analytic']",55,55,55,85,55,30,5,605,0.00034,,0.00033,0.00141,0.00066,0.00093,0.00049,0.00134,0.00611,0.00284,0.00038,0.00083,0.00078,0.00103,0.00106,0.00117,0.00036,0.00314,0.00113,0.00206,0.00082,0.00075,0.00218,0.00109,0.00229,0.00093,0.00115,0.00167,0.00119,0.00178,0.00058,0.00081,0.00064,0.00096,0.00082,0.00091,0.00478,0.002,0.00177,0.00268,0.00093,0.00122,0.00021,0.001,,0.00061,0.00218,0.00162,0.0003,0.00178,0.00087,0.00039,0.0022,0.00015,0.00035,0.00114,0.00059,0.00017,0.00071,0.00214,0.00021,0.00232,,,0.0006,,0.00039,,0.00017,,0.00698,0.00153,0.00025,0.00054,,,,,0.00124
Beheeyem,psychic,,"['Telepathy', 'Synchronize', 'Analytic']",75,75,75,125,95,40,5,606,0.00102,,0.04849,0.04383,0.04281,0.04261,0.04435,0.05289,0.0431,0.0546,0.06464,0.04686,0.04279,0.04648,0.04478,0.04241,0.05567,0.0552,0.04534,0.03251,0.03561,0.04093,0.04096,0.03084,0.04823,0.02909,0.02934,0.03276,0.0404,0.04035,0.03458,0.04771,0.0436,0.05208,0.04269,0.04257,0.06166,0.07086,0.06618,0.06102,0.08664,0.04546,0.05558,0.05465,0.05802,0.07629,0.04772,0.03258,0.04277,0.03749,0.07155,0.03547,0.03789,0.04724,0.05797,0.06658,0.04684,0.01478,0.03367,0.02545,0.05659,0.02423,0.03585,0.02893,0.02824,0.03907,0.02092,0.00653,0.01668,0.03193,0.05355,0.04178,0.03177,0.10484,0.08359,0.03212,0.03546,0.03528,0.042
Litwick,ghost,fire,"['Flash Fire', 'Flame Body', 'Infiltrator']",30,55,50,65,55,20,5,607,0.00142,0.00064,0.00267,0.00296,0.00187,0.00216,0.00133,0.00498,0.00184,0.00178,0.00236,0.00057,0.00226,0.0024,0.00211,0.00083,0.00172,0.00452,0.00329,0.00335,0.0018,0.00477,0.00617,0.0024,0.00193,0.00463,0.00366,0.00147,0.00222,0.00216,0.00127,0.00137,0.00121,0.00189,0.00167,0.0011,0.00415,0.00078,0.00214,0.00201,0.00374,0.00081,0.00114,0.00133,0.00248,0.00086,0.00205,0.00604,0.00178,0.00123,0.01417,0.00154,0.00279,0.00291,0.00192,0.00081,0.00059,0.00814,0.00107,0.00078,0.00292,0.00021,0.00021,0.00114,0.00278,0.00389,0.00704,0.00018,0.00135,0.00096,0.00302,0.00241,0.00152,0.00617,0.00067,0.00194,,0.00246,
Lampent,ghost,fire,"['Flash Fire', 'Flame Body', 'Infiltrator']",40,60,60,95,60,55,5,608,0.00125,0.00289,0.00474,0.00403,0.00673,0.01002,0.00205,0.00527,0.00633,0.00685,0.00609,0.00297,0.00247,0.0034,0.00322,0.0042,0.00329,0.00484,0.00607,0.00282,0.00178,0.00363,0.01005,0.00374,0.0031,0.00977,0.0088,0.00332,0.00334,0.00263,0.00356,0.00354,0.00345,0.00458,0.00354,0.00357,0.00602,0.00422,0.0107,0.00478,0.00382,0.01207,0.00343,0.002,0.00338,0.00553,0.00487,0.00501,0.00074,0.00205,0.00361,0.00231,0.00925,0.00535,0.00192,0.00342,0.00828,0.00897,0.00428,0.00194,0.00042,,0.00408,0.00228,0.00378,0.00719,0.00293,0.00247,0.00707,0.01013,0.00207,0.00416,0.00102,0.0008,0.00033,0.00138,0.00079,0.00219,0.00062
Chandelure,ghost,fire,"['Flash Fire', 'Flame Body', 'Infiltrator']",55,90,60,145,90,80,5,609,1.29368,2.45497,2.14116,1.89384,1.95312,1.79295,1.63492,1.62355,1.90215,1.89226,1.71079,1.36892,1.3227,1.34417,1.42287,1.4404,1.46349,1.42579,1.32284,1.2654,1.29845,1.31372,1.30374,1.2862,1.25011,1.25179,1.18312,1.29844,1.32202,1.2717,1.23357,1.18976,1.17433,1.27679,1.31156,1.61309,2.25381,2.03301,2.12664,2.0105,2.01993,2.0595,2.06486,1.94212,2.08162,1.92646,2.06295,2.23029,2.04396,2.24637,2.06125,2.07642,2.19033,2.27632,2.03153,2.02528,1.97266,1.77092,2.10557,1.94208,1.9357,1.70042,1.68377,1.88084,1.68129,1.70062,1.63903,1.78267,1.6298,1.84217,2.01748,2.07542,1.6776,1.65092,1.79335,1.53219,1.67826,1.60936,2.09629
Axew,dragon,,"['Rivalry', 'Mold Breaker', 'Unnerve']",87,60,46,30,40,57,5,610,0.00028,0.00106,0.0022,0.00328,0.00176,0.00234,0.00344,0.00241,0.00359,0.00234,0.00142,0.00176,0.00158,0.00245,0.00275,0.00171,0.00219,0.00191,0.0031,0.00289,0.00223,0.00143,0.00118,0.00176,0.0024,0.00147,0.00232,0.00157,0.00207,0.00379,0.00196,0.00228,0.00155,0.00202,0.0017,0.00433,0.00187,0.00189,0.00195,0.00226,0.0017,0.00081,0.00479,0.003,0.00676,0.00025,0.00244,0.00442,0.00178,0.00205,0.00101,0.0027,0.00485,0.00336,0.00174,0.00016,0.00118,0.00066,0.00267,0.00194,0.00042,0.00021,,0.00247,0.0008,0.00292,0.00274,0.00176,0.0032,0.00134,0.00226,0.00044,,0.00027,0.00067,0.00415,0.00026,0.00109,0.00556
Fraxure,dragon,,"['Rivalry', 'Mold Breaker', 'Unnerve']",117,70,66,40,50,67,5,611,0.0008,0.00219,0.00488,0.00524,0.00348,0.00464,0.00458,0.00222,0.00523,0.00874,0.00388,0.00395,0.0058,0.00571,0.00395,0.00427,0.00617,0.0033,0.00289,0.00384,0.00341,0.00277,0.00218,0.0043,0.00221,0.00356,0.00384,0.0029,0.0042,0.00474,0.00448,0.00605,0.00538,0.00308,0.00546,0.003,0.00249,0.00144,0.00875,0.00587,0.01087,0.00567,0.00323,0.00211,0.00101,0.01388,0.00244,0.00634,0.00355,0.00178,0.00043,0.0054,0.00176,0.00795,0.00592,0.0044,0.00768,0.00664,0.00036,0.01515,0.00271,0.00463,0.00086,0.00723,0.00239,0.00719,0.0129,0.00229,0.0032,0.00478,0.00302,0.00197,0.00229,0.00107,0.00067,0.00775,0.00079,0.00356,0.00463
Haxorus,dragon,,"['Rivalry', 'Mold Breaker', 'Unnerve']",147,90,76,60,70,97,5,612,0.36124,0.71345,0.91067,0.88252,0.92054,0.85084,0.78812,0.87496,0.86906,0.84286,0.85065,0.65546,0.68863,0.69776,0.7868,0.81443,0.88567,0.76695,0.7872,0.76696,0.75553,0.78262,0.76117,0.81267,0.76388,0.83463,0.77942,0.85428,0.78139,0.77042,0.75386,0.67956,0.71923,0.83105,0.84111,0.88773,1.16843,1.04327,1.12396,1.12508,0.97989,0.95297,0.93621,1.3772,1.20879,0.94407,0.95746,1.14802,1.02538,1.07352,0.97989,1.09797,0.99215,1.13984,0.92776,0.84293,0.84528,0.82767,0.77781,1.02952,1.06339,1.00083,1.01275,0.8501,0.76359,0.86654,0.89723,1.17087,0.85853,1.02298,0.91323,0.9711,0.76802,0.91944,0.96878,0.97254,0.9082,0.82177,0.8891
Cubchoo,ice,,"['Snow Cloak', 'Slush Rush', 'Rattled']",70,40,55,60,40,40,5,613,,,0.00169,0.00112,0.0022,0.00093,0.00081,0.00079,0.00155,0.00039,0.00094,0.00105,0.00073,0.00059,0.00131,0.00067,0.0005,0.00104,0.00151,0.00109,0.00017,0.00049,0.00105,0.00101,0.00204,0.00133,0.00195,0.0019,0.00176,0.00134,0.00083,0.00058,0.00039,0.00122,0.00095,0.00065,0.00187,0.00022,0.00037,0.00344,0.00255,0.00016,0.00042,0.00333,0.00023,0.00086,0.0009,0.00162,0.00104,0.00219,0.00159,0.00154,0.00059,0.00015,0.00104,0.0013,0.00015,0.00033,0.00107,0.00175,0.00125,0.00105,0.00107,,0.0008,0.00019,0.00078,0.00035,0.00118,,,,,0.00054,0.00067,0.00582,0.00026,,
Beartic,ice,,"['Snow Cloak', 'Slush Rush', 'Swift Swim']",130,80,95,70,80,50,5,614,0.16228,,0.18462,0.16439,0.13821,0.14855,0.24191,0.13881,0.11127,0.13886,0.1277,0.09467,0.12363,0.1145,0.12333,0.11247,0.13581,0.13437,0.14537,0.13262,0.12667,0.11819,0.10439,0.10476,0.11639,0.08998,0.09601,0.11507,0.10214,0.09291,0.10095,0.10676,0.106,0.12917,0.12523,0.11494,0.10194,0.12751,0.13618,0.11853,0.14372,0.16077,0.14738,0.09397,0.09565,0.12776,0.12635,0.15522,0.12003,0.12492,0.11289,0.13365,0.18812,0.10015,0.12013,0.05486,0.09812,0.11757,0.15784,0.08199,0.12196,0.08742,0.08651,0.07347,0.09227,0.06162,0.08114,0.07584,0.06316,0.06423,0.09089,0.07985,0.12783,0.11423,0.17917,0.11935,0.06671,0.2144,0.24582
Cryogonal,ice,,['Levitate'],50,50,80,95,135,105,5,615,0.00956,,0.17613,0.13012,0.18808,0.19138,0.16398,0.16113,0.16121,0.14933,0.13255,0.152,0.16911,0.14036,0.15849,0.19328,0.18841,0.16652,0.20771,0.19228,0.16526,0.17506,0.1664,0.13958,0.14242,0.12851,0.1177,0.15142,0.14177,0.15998,0.16944,0.14234,0.13275,0.12539,0.1571,0.14768,0.17948,0.18771,0.12864,0.12532,0.15663,0.16223,0.11262,0.13595,0.17463,0.11523,0.18754,0.12176,0.15481,0.14681,0.1233,0.15755,0.18915,0.19188,0.13597,0.0853,0.18575,0.1209,0.19757,0.11618,0.22659,0.11818,0.15777,0.16123,0.14616,0.10283,0.16717,0.15185,0.13846,0.10801,0.10956,0.17261,0.08463,0.07856,0.18383,0.10523,0.08116,0.09024,0.15781
Shelmet,bug,,"['Hydration', 'Shell Armor', 'Overcoat']",40,85,50,40,65,25,5,616,,,0.0007,0.00291,0.00044,0.00539,0.00156,0.01729,0.00909,0.00401,0.00734,0.00857,0.01013,0.00779,0.00712,0.00521,0.0039,0.00542,0.00424,0.00352,0.00747,0.00578,0.00218,0.00299,0.00285,0.00114,0.0062,0.0021,0.00448,0.00641,0.01784,0.00444,0.00429,0.00469,0.00287,0.00695,0.00145,0.00178,0.00344,0.01224,0.00246,0.01207,0.00125,0.00022,0.00744,0.0269,0.00731,,0.0034,0.00137,0.00058,0.00565,0.00382,0.00352,0.00348,0.0013,0.00281,0.00249,0.00071,0.00019,0.00271,0.00569,0.00193,0.00038,0.00259,0.01108,0.00039,0.00053,0.00253,0.00325,0.00264,0.007,0.00407,0.00107,0.00067,0.00277,0.00158,0.0052,0.00124
Accelgor,bug,,"['Hydration', 'Sticky Hold', 'Unburden']",70,40,80,100,60,145,5,617,0.01092,,0.24206,0.20823,0.23477,0.22803,0.23642,0.23538,0.2485,0.24734,0.22018,0.22672,0.26293,0.25134,0.26112,0.27763,0.29008,0.30554,0.43815,0.29327,0.28275,0.41294,0.35189,0.31699,0.30785,0.28702,0.29449,0.29303,0.29055,0.26509,0.2813,0.26373,0.26876,0.30193,0.27051,0.29843,0.30799,0.30944,0.44614,0.30847,0.31768,0.30283,0.39738,0.28079,0.34442,0.2748,0.29709,0.22612,0.21357,0.38078,0.31959,0.24571,0.22689,0.25778,0.32451,0.29774,0.32023,0.36667,0.34935,0.23664,0.32599,0.27491,0.23247,0.17855,0.20263,0.18349,0.19376,0.26825,0.30521,0.24834,0.35903,0.34565,0.32759,0.31881,0.28574,0.44778,0.41838,0.37821,0.30203
Stunfisk,ground,electric,"['Static', 'Limber', 'Sand Veil']",66,84,109,81,99,32,5,618,0.00176,,0.08174,0.10384,0.07845,0.08306,0.07566,0.07779,0.07311,0.07853,0.07883,0.07758,0.08819,0.10799,0.1156,0.09234,0.08111,0.10617,0.08991,0.07464,0.07273,0.07899,0.09481,0.11113,0.08955,0.06595,0.0751,0.07308,0.07536,0.09315,0.09799,0.08235,0.07919,0.09857,0.13356,0.11848,0.09073,0.09996,0.12436,0.09154,0.11637,0.10867,0.12136,0.09586,0.10917,0.09263,0.08235,0.08697,0.1153,0.07525,0.08817,0.07453,0.10897,0.06896,0.05588,0.09751,0.07936,0.0651,0.04578,0.06198,0.11382,0.10069,0.10561,0.05577,0.02863,0.06628,0.04419,0.05256,0.09348,0.07743,0.05374,0.07701,0.08412,0.0909,0.11756,0.1152,0.09061,0.08259,0.13774
Mienfoo,fighting,,"['Inner Focus', 'Regenerator', 'Reckless']",85,50,45,55,50,65,5,619,0.00011,,0.00216,0.00296,0.00143,0.00252,0.00302,0.00253,0.00337,0.00206,0.00162,0.00143,0.0009,0.00301,0.0025,0.00215,0.00161,0.00128,0.00237,0.00168,0.00149,0.00143,0.00163,0.00272,0.00123,0.0025,0.00186,0.0011,0.00122,0.00118,0.00127,0.0013,0.00264,0.00129,0.00217,0.0014,0.00228,0.002,0.00475,0.0021,0.00263,0.00178,0.00396,0.00167,0.00101,0.0027,0.00077,0.00029,0.00118,0.00479,0.00231,0.00167,0.00235,0.00199,0.00139,0.00733,0.00901,0.00083,0.00125,0.00078,0.0048,0.00737,0.0015,0.00266,0.00199,0.00389,0.00039,,0.00034,0.00478,0.00038,0.00066,0.00102,0.00054,0.00067,0.00222,0.00105,0.00164,0.00062
Mienshao,fighting,,"['Inner Focus', 'Regenerator', 'Reckless']",125,60,65,95,60,105,5,620,0.01229,,0.39072,0.42612,0.45802,0.4547,0.49641,0.40622,0.42702,0.46618,0.41198,0.37446,0.33595,0.38254,0.43826,0.44821,0.49723,0.41227,0.36106,0.37679,0.41747,0.38541,0.35543,0.39293,0.42181,0.37638,0.40509,0.4133,0.3913,0.3657,0.33972,0.36554,0.45912,0.46785,0.37644,0.4177,0.46992,0.51192,0.51558,0.48525,0.51636,0.49804,0.48575,0.48639,0.45821,0.47074,0.42832,0.65774,0.52157,0.57726,0.64858,0.53292,0.57082,0.54523,0.48468,0.45695,0.49017,0.64367,0.47281,0.48688,0.44273,0.5338,0.54652,0.67022,0.56116,0.55787,0.66398,0.77458,0.72361,0.60316,0.47783,0.47866,0.59927,0.60438,0.52885,0.48184,0.67839,0.47501,0.53272
Druddigon,dragon,,"['Rough Skin', 'Sheer Force', 'Mold Breaker']",120,90,77,60,90,48,5,621,0.00262,,0.10082,0.11331,0.17729,0.47324,0.15758,0.14272,0.17382,0.16808,0.17421,0.14298,0.46924,0.2781,0.23127,0.23561,0.21351,0.2572,0.20582,0.25398,0.48744,0.4357,0.3759,0.43418,0.33581,0.28939,0.21214,0.2229,0.2378,0.25008,0.24245,0.23788,0.2383,0.2435,0.26103,0.20259,0.2019,0.25923,0.33631,0.23839,0.26332,0.22763,0.29861,0.24714,0.29068,0.2549,0.20281,0.24706,0.23089,0.31921,0.27204,0.22527,0.25509,0.31879,0.25226,0.45272,0.29629,0.17586,0.35648,0.28832,0.52877,0.33389,0.3969,0.15799,0.28575,0.15434,0.19239,0.22751,0.21139,0.13726,0.15029,0.2448,0.18629,0.17751,0.19649,0.21212,0.17676,0.18295,0.36194
Golett,ground,ghost,"['Iron Fist', 'Klutz', 'No Guard']",74,50,59,35,50,35,5,622,,,0.00038,0.00035,0.0007,0.00022,0.00133,0.00081,0.00153,0.001,0.00056,0.00114,0.00042,0.00162,0.00072,0.00057,0.00075,0.00197,0.00189,0.00141,0.00096,0.00052,0.00087,0.00104,0.00045,0.00057,0.00112,0.00085,0.00079,0.00073,0.00048,0.00049,0.00069,0.00215,0.00219,0.00076,0.00073,0.00078,0.00121,0.00226,0.00051,0.00049,0.00083,0.00133,0.00101,0.00061,0.00026,0.00162,0.00074,0.00137,0.00014,0.00039,0.00103,0.0026,,0.00016,0.00222,,,,,0.00021,0.00021,0.00057,0.0002,0.00039,,0.00229,,0.00076,0.00057,,,,0.00932,,,,
